sec of day,lon,lat,speed[km/h],acc[m/s2],VSP[kW/t],trac_power[kW],pad_pressure,true_north[D],grade[D],braking,reg_braking,model,driver,brand
53052.0,118.8249194396257,31.896452163872585,9e-07,-2e-07,2.26e-06,1e-07,3,85.94,1.149,0,0,Ei5,DRIVER1,Roewe
53053.0,118.82491934010991,31.896451999765866,2.4e-07,-6e-08,6e-07,6e-08,2,85.94,1.097,0,0,Ei5,DRIVER1,Roewe
53054.0,118.8249193181136,31.8964518309146,6e-08,-0.0,1e-07,0.0,2,85.94,0.9375,0,0,Ei5,DRIVER1,Roewe
53055.0,118.8249194589258,31.89645152923779,0.0,0.0,0.0,0.0,1,85.94,0.803,0,0,Ei5,DRIVER1,Roewe
53056.0,118.8249195013487,31.89645119194291,0.0,0.0,0.0,0.0,2,85.94,1.081,0,0,Ei5,DRIVER1,Roewe
53057.0,118.82491964805112,31.89645098287701,0.0,0.0,0.0,0.0,2,85.94,1.128,0,0,Ei5,DRIVER1,Roewe
53058.0,118.82491954373702,31.89645081314459,0.0,0.0,0.0,0.0,3,85.94,0.762,0,0,Ei5,DRIVER1,Roewe
53059.0,118.82491950669248,31.89645051881121,0.0,0.0,0.0,0.0,2,85.94,1.045,0,0,Ei5,DRIVER1,Roewe
53060.0,118.82491935755418,31.896450318720884,0.0,0.0,0.0,0.0,2,85.94,1.148,0,0,Ei5,DRIVER1,Roewe
53061.0,118.82491918785908,31.8964502878348,0.0,0.0,0.0,0.0,2,85.94,1.118,0,0,Ei5,DRIVER1,Roewe
53062.0,118.8249190103754,31.89645043984341,0.0,0.0,0.0,0.0,1,85.94,1.417,0,0,Ei5,DRIVER1,Roewe
53063.0,118.82491897437676,31.89645049231533,0.0,0.0,0.0,0.0,1,85.94,1.3,0,0,Ei5,DRIVER1,Roewe
53064.0,118.8249191184925,31.89645050490696,0.0,0.0,0.0,0.0,2,85.94,1.469,0,0,Ei5,DRIVER1,Roewe
53065.0,118.82491916590764,31.896450505079063,0.0,0.0,0.0,0.0,2,85.94,1.212,0,0,Ei5,DRIVER1,Roewe
53066.0,118.82491930757756,31.896450642679827,0.0,0.0,0.0,0.0,2,85.94,1.091,0,0,Ei5,DRIVER1,Roewe
53067.0,118.82491934228068,31.89645094993458,0.0,0.0,0.0,0.0,2,85.94,1.112,0,0,Ei5,DRIVER1,Roewe
53068.0,118.8249194829936,31.89645116551874,0.0,0.0,0.0,0.0,2,85.94,1.236,0,0,Ei5,DRIVER1,Roewe
53069.0,118.82491937552628,31.89645133731272,0.0,0.0,0.0,0.0,2,85.94,1.3125,0,0,Ei5,DRIVER1,Roewe
53070.0,118.82491933716474,31.89645150454575,0.0,0.0,0.0,0.0,2,85.94,1.025,0,0,Ei5,DRIVER1,Roewe
53071.0,118.8249193273064,31.89645180362955,0.0,0.0,0.0,0.0,2,85.94,1.406,0,0,Ei5,DRIVER1,Roewe
53072.0,118.82491932668702,31.896451868042902,0.0,0.0,0.0,0.0,1,85.94,1.127,0,0,Ei5,DRIVER1,Roewe
53073.0,118.82491925568884,31.89645202604839,0.0,0.0,0.0,0.0,1,85.94,0.9214,0,0,Ei5,DRIVER1,Roewe
53074.0,118.82491917807184,31.896452303286274,0.0,0.0,0.0,0.0,2,85.94,0.988,0,0,Ei5,DRIVER1,Roewe
53075.0,118.82491916083713,31.896452503666488,0.0,0.0,0.0,0.0,3,85.94,1.11,0,0,Ei5,DRIVER1,Roewe
53076.0,118.82491902192028,31.896452677531272,0.0,0.0,0.0,0.0,3,85.94,1.001,0,0,Ei5,DRIVER1,Roewe
53077.0,118.8249188482057,31.89645283682252,0.0,0.0,0.0,0.0,2,85.94,1.133,0,0,Ei5,DRIVER1,Roewe
53078.0,118.82491867807808,31.896453002035045,0.0,0.0,0.0,0.0,2,85.94,1.159,0,0,Ei5,DRIVER1,Roewe
53079.0,118.82491864435964,31.89645317032318,0.0,0.0,0.0,0.0,1,85.94,0.987,0,0,Ei5,DRIVER1,Roewe
53080.0,118.8249185505068,31.89645340797927,0.0,0.0,0.0,0.0,1,85.94,0.991,0,0,Ei5,DRIVER1,Roewe
53081.0,118.824918492503,31.896453659710925,0.0,0.0,0.0,0.0,1,85.94,0.9785,0,0,Ei5,DRIVER1,Roewe
53082.0,118.82491862504764,31.89645384039608,0.0,0.0,0.0,0.0,2,85.94,1.176,0,0,Ei5,DRIVER1,Roewe
53083.0,118.82491866763456,31.896454007911675,0.0,0.0,0.0,0.0,3,85.94,1.209,0,0,Ei5,DRIVER1,Roewe
53084.0,118.8249188077154,31.89645417412969,0.0,0.0,0.0,0.0,2,85.94,0.857,0,0,Ei5,DRIVER1,Roewe
53085.0,118.82491912150503,31.89645447320828,0.0,0.0,0.0,0.0,2,85.94,0.6567,0,0,Ei5,DRIVER1,Roewe
53086.0,118.82491946908596,31.89645480900783,0.0,0.0,0.0,0.0,1,85.94,0.551,0,0,Ei5,DRIVER1,Roewe
53087.0,118.82491968377091,31.896455157119927,0.0,0.0,0.0,0.0,1,85.94,0.4785,0,0,Ei5,DRIVER1,Roewe
53088.0,118.82491998741467,31.896455356069225,0.0,0.0,0.0,0.0,1,85.94,0.465,0,0,Ei5,DRIVER1,Roewe
53089.0,118.82492018653583,31.896455520223284,0.0,0.0,0.0,0.0,1,85.94,0.3777,0,0,Ei5,DRIVER1,Roewe
53090.0,118.82492038802118,31.896455639752222,0.0,0.0,0.0,0.0,1,85.94,0.2407,0,0,Ei5,DRIVER1,Roewe
53091.0,118.82492065867037,31.89645569370537,0.0,0.0,0.0,0.0,1,85.94,0.1462,0,0,Ei5,DRIVER1,Roewe
53092.0,118.82492098287888,31.8964556933117,0.0,0.0,0.0,0.0,1,85.94,0.09906,0,0,Ei5,DRIVER1,Roewe
53093.0,118.8249213190736,31.896455683402102,0.0,0.0,0.0,0.0,2,85.94,0.114,0,0,Ei5,DRIVER1,Roewe
53094.0,118.82492152329364,31.896455675979883,0.0,0.0,0.0,0.0,2,85.94,0.04782,0,0,Ei5,DRIVER1,Roewe
53095.0,118.82492182105364,31.896455532419694,0.0,0.0,0.0,0.0,2,85.94,-0.4233,0,0,Ei5,DRIVER1,Roewe
53096.0,118.82492228879995,31.896455493160147,0.0,0.0,0.0,0.0,1,85.94,-0.4436,0,0,Ei5,DRIVER1,Roewe
53097.0,118.82492266894826,31.896455349339007,0.0,0.0,0.0,0.0,1,85.94,-0.53,0,0,Ei5,DRIVER1,Roewe
53098.0,118.82492286861238,31.89645518405867,0.0,0.0,0.0,0.0,1,85.94,-0.3623,0,0,Ei5,DRIVER1,Roewe
53099.0,118.82492316731344,31.89645514867947,0.0,0.0,0.0,-0.0,1,85.94,-0.7183,0,0,Ei5,DRIVER1,Roewe
53100.0,118.82492335315747,31.896454871947785,0.0,0.0,0.0,-0.0,1,85.94,-0.775,0,0,Ei5,DRIVER1,Roewe
53101.0,118.8249235162058,31.896454673446183,0.0,0.0,0.0,-0.0,1,85.94,-0.6963,0,0,Ei5,DRIVER1,Roewe
53102.0,118.82492367812716,31.896454496913957,0.0,0.0,0.0,0.0,2,85.94,-0.4067,0,0,Ei5,DRIVER1,Roewe
53103.0,118.824923974753,31.89645432705278,0.0,0.0,0.0,0.0,2,85.94,-0.2737,0,0,Ei5,DRIVER1,Roewe
53104.0,118.8249243094636,31.896454166539943,0.0,0.0,0.0,0.0,70,85.94,-0.3447,0,0,Ei5,DRIVER1,Roewe
53105.0,118.82492451747542,31.89645413940443,0.0,0.0,0.0,0.0,137,85.94,-0.1738,0,0,Ei5,DRIVER1,Roewe
53106.0,118.82492481836672,31.896454147483997,0.0,0.0,0.0,0.0,166,85.94,-0.0996,0,0,Ei5,DRIVER1,Roewe
53107.0,118.82492515630956,31.89645401871312,0.0,0.0,0.0,0.0,137,85.94,-0.0659,0,0,Ei5,DRIVER1,Roewe
53108.0,118.8249254935031,31.89645384815975,0.0,0.0,0.0,0.0,111,85.94,-0.555,0,0,Ei5,DRIVER1,Roewe
53109.0,118.82492582752688,31.89645367861472,0.0,0.0,0.0,-0.0,121,85.94,-0.8047,0,0,Ei5,DRIVER1,Roewe
53110.0,118.82492605097292,31.89645361920452,0.0,0.0,0.0,-0.0,123,85.94,-0.918,0,0,Ei5,DRIVER1,Roewe
53111.0,118.8249261977041,31.89645364249759,0.0,0.0,0.0,-0.0,126,85.94,-0.7485,0,0,Ei5,DRIVER1,Roewe
53112.0,118.8249263436468,31.896453658255613,0.0,0.0,0.0,-0.0,134,85.94,-1.343,0,0,Ei5,DRIVER1,Roewe
53113.0,118.82492636388696,31.89645366602006,0.0,0.0,0.0,0.0,140,85.94,0.8325,0,0,Ei5,DRIVER1,Roewe
53114.0,118.82492622169428,31.89645366908319,0.0,0.0,0.0,0.0,144,85.94,1.083,0,0,Ei5,DRIVER1,Roewe
53115.0,118.82492630603832,31.896453670015863,0.0,0.0,0.0,0.0,142,85.94,1.388,0,0,Ei5,DRIVER1,Roewe
53116.0,118.82492633117832,31.89645367017533,0.0,0.0,0.0,0.0,141,85.94,1.2295,0,0,Ei5,DRIVER1,Roewe
53117.0,118.82492629734254,31.8964536701326,0.0,0.0,0.0,0.0,137,85.94,1.292,0,0,Ei5,DRIVER1,Roewe
53118.0,118.82492632349384,31.896453670067626,0.0,0.0,0.0,0.0,135,85.94,0.4106,0,0,Ei5,DRIVER1,Roewe
53119.0,118.8249264706128,31.896453670027505,0.0,0.0,0.0,0.0,135,85.94,0.2462,0,0,Ei5,DRIVER1,Roewe
53120.0,118.82492664894028,31.896453670008743,0.0,0.0,0.0,0.0,134,85.94,0.1803,0,0,Ei5,DRIVER1,Roewe
53121.0,118.82492682109432,31.89645367000171,0.0,0.0,0.0,0.0,132,85.94,0.1255,0,0,Ei5,DRIVER1,Roewe
53122.0,118.824926995237,31.896453669999737,0.0,0.0,0.0,0.0,129,85.94,0.08875,0,0,Ei5,DRIVER1,Roewe
53123.0,118.82492716798542,31.89645366999949,0.0,0.0,0.0,0.0,124,85.94,0.068,0,0,Ei5,DRIVER1,Roewe
53124.0,118.82492732080355,31.896453704201964,0.0,0.0,0.0,0.0,118,85.94,0.04224,0,0,Ei5,DRIVER1,Roewe
53125.0,118.82492749663598,31.896453679222468,0.0,0.0,0.0,0.0,114,85.94,0.0215,0,0,Ei5,DRIVER1,Roewe
53126.0,118.82492766909492,31.896453531165747,0.0,0.0,0.0,0.0,116,85.94,0.06586,0,0,Ei5,DRIVER1,Roewe
53127.0,118.82492770020112,31.896453491634404,0.0,0.0,0.0,0.0,120,85.94,0.02078,0,0,Ei5,DRIVER1,Roewe
53128.0,118.82492782449089,31.89645348812272,0.0,0.0,0.0,0.0,84,85.94,0.01101,0,0,Ei5,DRIVER1,Roewe
53129.0,118.82492798867273,31.896453492510297,0.0,0.0,0.0,0.0,44,85.94,0.000204,0,0,Ei5,DRIVER1,Roewe
53130.0,118.82493418655146,31.896453767662543,0.0,0.4473,0.0,0.0,3,85.94,-0.01087,0,0,Ei5,DRIVER1,Roewe
53131.0,118.8249454688712,31.89645456973397,1.61,0.5815,0.237,0.5146,1,85.44,-0.01599,0,0,Ei5,DRIVER1,Roewe
53132.0,118.82496009768496,31.89645569058758,3.703,0.2952,0.3008,0.688,1,84.8,-0.011116,0,0,Ei5,DRIVER1,Roewe
53133.0,118.8249770594684,31.896456910675507,4.766,0.1877,0.2751,0.6465,1,86.44,-0.00885,0,0,Ei5,DRIVER1,Roewe
53134.0,118.82499472864296,31.89645853822436,5.44,0.05643,0.1573,0.405,1,85.7,-0.006084,0,0,Ei5,DRIVER1,Roewe
53135.0,118.82501272407217,31.89646011656783,5.645,0.089,0.05438,0.501,14,85.5,-0.01651,0,0,Ei5,DRIVER1,Roewe
53136.0,118.82503077176229,31.896462064000985,5.965,0.03038,-0.0324,0.3662,24,85.4,-0.01608,0,0,Ei5,DRIVER1,Roewe
53137.0,118.82504832595647,31.89646395966245,6.074,-0.03038,-0.0905,0.2019,29,84.2,-0.01337,0,0,Ei5,DRIVER1,Roewe
53138.0,118.8250649908309,31.89646546952945,5.965,-0.04773,-0.03458,0.1525,16,84.4,-0.00824,0,0,Ei5,DRIVER1,Roewe
53139.0,118.825083929845,31.8964670219177,5.793,0.2605,0.526,0.9834,6,85.0,-0.004192,0,0,Ei5,DRIVER1,Roewe
53140.0,118.82510994207765,31.89646948356008,6.73,0.8584,1.88,3.023,2,85.7,0.003963,0,0,Ei5,DRIVER1,Roewe
53141.0,118.82514639602569,31.896474520958787,9.82,0.9507,2.924,4.832,3,83.9,0.00111,0,0,Ei5,DRIVER1,Roewe
53142.0,118.82519216260152,31.896485603407008,13.24,0.9785,3.963,6.684,3,78.1,-0.001576,0,0,Ei5,DRIVER1,Roewe
53143.0,118.82524109694644,31.89650724918752,16.77,0.6426,3.312,5.836,2,71.25,-0.00498,0,0,Ei5,DRIVER1,Roewe
53144.0,118.82528685059047,31.8965428141351,19.08,0.638,3.643,6.61,2,59.3,-0.007282,0,0,Ei5,DRIVER1,Roewe
53145.0,118.82532931074276,31.89659064456708,21.38,0.1909,1.356,2.97,2,45.2,-0.008835,0,0,Ei5,DRIVER1,Roewe
53146.0,118.82536831334502,31.896649975270773,22.06,0.05643,0.747,1.698,3,40.97,-0.006084,0,0,Ei5,DRIVER1,Roewe
53147.0,118.82540224710527,31.89672026330722,22.27,0.01736,0.62,1.314,3,39.7,-0.004337,0,0,Ei5,DRIVER1,Roewe
53148.0,118.8254288551508,31.89680149392124,22.33,0.00868,0.667,1.232,3,39.3,-0.002716,0,0,Ei5,DRIVER1,Roewe
53149.0,118.8254436963283,31.89689491327228,22.36,3.441,22.05,37.06,2,39.2,-0.001693,0,0,Ei5,DRIVER1,Roewe
53150.0,118.82544436925882,31.89700074724898,34.75,1.893,19.42,32.84,1,13.68,-0.002872,0,0,Ei5,DRIVER1,Roewe
53151.0,118.82543668099028,31.89711749239863,41.56,1.337,16.89,29.4,0,253.5,-0.003843,0,0,Ei5,DRIVER1,Roewe
53152.0,118.82542752244086,31.89724416490822,46.38,1.172,16.73,29.34,0,325.5,-0.00496,0,0,Ei5,DRIVER1,Roewe
53153.0,118.82541962945491,31.897380736723356,50.6,1.129,17.7,31.02,0,347.5,-0.00588,0,0,Ei5,DRIVER1,Roewe
53154.0,118.825413533591,31.89752586537225,54.66,0.868,15.516,27.06,0,354.8,-0.004776,0,0,Ei5,DRIVER1,Roewe
53155.0,118.82540941723646,31.89767736127433,57.78,0.616,12.72,22.06,1,356.8,-0.003521,0,0,Ei5,DRIVER1,Roewe
53156.0,118.82540680349734,31.897833265057145,60.0,0.512,11.56,20.17,2,358.5,-0.003717,0,0,Ei5,DRIVER1,Roewe
53157.0,118.82540259055968,31.897993206995498,61.84,0.4167,10.55,18.22,2,358.8,-0.002804,0,0,Ei5,DRIVER1,Roewe
53158.0,118.82540054884444,31.89815675841584,63.34,0.3733,10.28,17.55,2,359.0,-0.00193,0,0,Ei5,DRIVER1,Roewe
53159.0,118.82540161811212,31.898323027891102,64.7,0.243,8.13,14.12,1,359.2,-0.00259,0,0,Ei5,DRIVER1,Roewe
53160.0,118.82540415435064,31.89849105409017,65.56,0.1909,7.227,13.664,1,233.6,-0.003292,0,0,Ei5,DRIVER1,Roewe
53161.0,118.82540705718958,31.89866035921944,66.25,0.06946,5.203,7.965,1,70.3,-0.002785,0,0,Ei5,DRIVER1,Roewe
53162.0,118.8254102267825,31.898830709137396,66.5,0.2605,8.92,14.75,1,21.31,-0.001949,0,0,Ei5,DRIVER1,Roewe
53163.0,118.8254144653721,31.89900103353173,67.44,-0.01736,4.195,6.668,2,6.996,-0.000382,0,0,Ei5,DRIVER1,Roewe
53164.0,118.82541783993432,31.89916847970924,67.4,-0.3994,-2.662,-5.242,1,2.75,0.0012455,1,1,Ei5,DRIVER1,Roewe
53165.0,118.8254202203383,31.899335356720517,65.94,0.2084,8.445,13.445,1,1.217,0.001358,0,0,Ei5,DRIVER1,Roewe
53166.0,118.8254223348216,31.89950451006952,66.7,0.2084,8.74,13.7,0,0.4001,0.002169,0,0,Ei5,DRIVER1,Roewe
53167.0,118.82542441714432,31.899675727042265,67.44,0.2084,8.63,13.945,1,0.365,0.000776,0,0,Ei5,DRIVER1,Roewe
53168.0,118.8254258526097,31.899847981754917,68.2,0.06946,6.156,9.77,1,0.3054,0.0007844,0,0,Ei5,DRIVER1,Roewe
53169.0,118.82542629627802,31.90002090576771,68.44,0.0521,5.96,7.94,2,126.1,0.001277,0,0,Ei5,DRIVER1,Roewe
53170.0,118.82542516022448,31.90019422182316,68.6,0.0521,6.145,10.72,1,289.8,0.002108,0,0,Ei5,DRIVER1,Roewe
53171.0,118.82542200595029,31.900367666752445,68.8,0.03473,5.816,9.39,2,338.5,0.001959,0,0,Ei5,DRIVER1,Roewe
53172.0,118.8254177398172,31.900541225845327,68.94,0.0,5.47,7.957,1,352.5,0.003551,0,0,Ei5,DRIVER1,Roewe
53173.0,118.82541331218091,31.900714920048685,68.94,0.0521,6.402,9.52,2,356.8,0.00321,0,0,Ei5,DRIVER1,Roewe
53174.0,118.8254086933067,31.90088875960207,69.1,0.01736,5.816,8.42,1,358.0,0.003458,0,0,Ei5,DRIVER1,Roewe
53175.0,118.82540395082356,31.901062629236232,69.2,0.03473,6.055,8.984,1,358.2,0.002907,0,0,Ei5,DRIVER1,Roewe
53176.0,118.82539990726391,31.90123634378898,69.3,-0.03473,4.99,6.777,1,358.2,0.004227,0,0,Ei5,DRIVER1,Roewe
53177.0,118.82539634956908,31.90140960498292,69.2,-0.03473,4.867,6.734,2,358.8,0.003695,0,0,Ei5,DRIVER1,Roewe
53178.0,118.82539263157548,31.90158260720411,69.06,-0.03473,4.688,6.707,2,358.5,0.002836,0,0,Ei5,DRIVER1,Roewe
53179.0,118.82538869803422,31.901755151427643,68.94,-0.0521,4.18,6.117,1,358.5,0.001995,0,0,Ei5,DRIVER1,Roewe
53180.0,118.82538538017384,31.90192691325875,68.75,-0.1042,3.05,4.402,0,358.5,0.001407,0,0,Ei5,DRIVER1,Roewe
53181.0,118.82538278504562,31.90209739566935,68.4,-0.1042,2.93,4.316,0,359.0,0.000992,0,0,Ei5,DRIVER1,Roewe
53182.0,118.82537939726636,31.902266632474923,68.0,-0.03473,4.145,6.453,1,358.8,0.000703,0,0,Ei5,DRIVER1,Roewe
53183.0,118.82537588886692,31.902433835767308,67.9,-0.3125,-1.577,-2.385,2,358.8,-0.001827,1,1,Ei5,DRIVER1,Roewe
53184.0,118.82537236252384,31.90259620231604,66.75,-0.6426,-7.746,-12.76,1,358.8,-0.001824,1,1,Ei5,DRIVER1,Roewe
53185.0,118.82536816197046,31.90275618440857,64.44,-0.1909,0.4958,1.004,0,358.8,-0.001558,0,0,Ei5,DRIVER1,Roewe
53186.0,118.825365150932,31.90291430881672,63.75,-0.2952,-1.463,-2.186,0,358.8,-0.00193,1,1,Ei5,DRIVER1,Roewe
53187.0,118.82536453469228,31.90306909260489,62.7,-0.3213,-2.014,-2.26,1,233.2,-0.002253,1,1,Ei5,DRIVER1,Roewe
53188.0,118.8253640143329,31.903218022746994,61.53,-0.7725,-9.71,-17.17,1,70.25,-0.001963,1,1,Ei5,DRIVER1,Roewe
53189.0,118.82536076748092,31.903359102881183,58.75,-0.8247,-10.195,-15.984,1,272.0,-0.001461,1,1,Ei5,DRIVER1,Roewe
53190.0,118.82535685671782,31.903491761623105,55.78,-0.92,-11.0,-18.42,31,332.2,0.000631,1,0,Ei5,DRIVER1,Roewe
53191.0,118.82535600943702,31.90361037785974,52.47,-1.797,-23.52,-39.38,50,350.8,-0.001107,1,0,Ei5,DRIVER1,Roewe
53192.0,118.8253557943396,31.903715201936865,46.0,-1.224,-13.78,-22.69,80,357.2,-0.003086,1,0,Ei5,DRIVER1,Roewe
53193.0,118.82535427088604,31.903809756485234,41.6,-1.016,-10.23,-16.72,70,358.5,-0.003443,1,0,Ei5,DRIVER1,Roewe
53194.0,118.82535135164198,31.90389348947309,37.94,-0.3037,-1.853,-2.783,74,358.0,-0.002766,1,0,Ei5,DRIVER1,Roewe
53195.0,118.82534821760704,31.9039664349116,36.84,-1.823,-17.31,-28.86,67,357.8,-0.002174,1,0,Ei5,DRIVER1,Roewe
53196.0,118.8253437293966,31.90403131769085,30.28,-1.085,-8.1,-13.47,72,356.8,-0.001729,1,0,Ei5,DRIVER1,Roewe
53197.0,118.82533961355576,31.904088449825164,26.38,-0.968,-6.23,-10.37,76,355.5,-0.001507,1,0,Ei5,DRIVER1,Roewe
53198.0,118.82533718868125,31.90413436277154,22.89,-0.2908,-1.137,-1.818,77,355.5,-0.001457,1,0,Ei5,DRIVER1,Roewe
53199.0,118.8253362059508,31.904167614136224,21.84,-2.172,-12.516,-20.92,78,355.5,-0.001479,1,0,Ei5,DRIVER1,Roewe
53200.0,118.82533581581768,31.904190560867605,14.02,-1.246,-4.47,-7.434,79,356.8,-0.001704,1,0,Ei5,DRIVER1,Roewe
53201.0,118.8253358958082,31.904204500907078,9.54,-1.112,-2.996,-4.484,79,356.2,-0.013145,1,0,Ei5,DRIVER1,Roewe
53202.0,118.82533711884608,31.904205223908463,5.535,-1.076,-1.592,-2.512,82,355.2,-0.006786,1,0,Ei5,DRIVER1,Roewe
53203.0,118.82533763732692,31.90420356650871,1.661,-0.323,-0.1265,-0.1709,84,354.8,-0.005726,1,0,Ei5,DRIVER1,Roewe
53204.0,118.8253380146962,31.90420218016696,0.4983,-0.09686,-0.009995,0.001163,90,354.8,-0.00817,0,0,Ei5,DRIVER1,Roewe
53205.0,118.82533821543676,31.90420150301733,0.1495,-0.0291,-0.003313,0.004982,92,354.8,-0.01584,0,0,Ei5,DRIVER1,Roewe
53206.0,118.82533850323068,31.904201441275227,0.04483,-0.00871,-0.06216,2.11e-05,95,354.8,-0.546,0,0,Ei5,DRIVER1,Roewe
53207.0,118.8253388243479,31.90420166273611,0.01345,-0.002615,-0.01773,7.504e-05,94,354.8,-0.5176,0,0,Ei5,DRIVER1,Roewe
53208.0,118.8253391633695,31.90420183675155,0.004036,-0.000785,-0.006462,-1.42e-05,91,354.8,-0.642,1,0,Ei5,DRIVER1,Roewe
53209.0,118.82533935806148,31.904202004617204,0.001211,-0.0002356,0.002249,0.0001293,88,354.8,0.736,0,0,Ei5,DRIVER1,Roewe
53210.0,118.82533924940688,31.90420203257423,0.0003633,-7.07e-05,0.0002663,2.51e-05,88,354.8,0.2617,0,0,Ei5,DRIVER1,Roewe
53211.0,118.82533891710564,31.90420229501518,0.00010896,-2.12e-05,5.984e-05,6.9e-06,90,354.8,0.1923,0,0,Ei5,DRIVER1,Roewe
53212.0,118.8253385499299,31.904202496250345,3.266e-05,-6.3e-06,1.955e-05,2.15e-06,89,354.8,0.2108,0,0,Ei5,DRIVER1,Roewe
53213.0,118.82533819223237,31.90420280489309,9.83e-06,-1.9e-06,2.09e-05,1.2e-06,72,354.8,0.8813,0,0,Ei5,DRIVER1,Roewe
53214.0,118.8253379794095,31.904202738980665,2.9e-06,-5.4e-07,4.5e-06,3e-07,42,354.8,0.5815,0,0,Ei5,DRIVER1,Roewe
53215.0,118.82533767897591,31.904202558408716,9e-07,-2e-07,1e-07,6e-08,13,354.8,0.02904,0,0,Ei5,DRIVER1,Roewe
53216.0,118.82533707102692,31.904208936643297,2.4e-07,0.7354,6e-08,1e-07,1,354.8,-0.00776,0,0,Ei5,DRIVER1,Roewe
53217.0,118.8253365218162,31.9042192904474,2.646,0.3987,0.3193,0.619,20,355.8,-0.00716,0,0,Ei5,DRIVER1,Roewe
53218.0,118.82533586412698,31.904233019473327,4.082,0.2952,0.5317,0.763,44,355.5,0.006893,0,0,Ei5,DRIVER1,Roewe
53219.0,118.82533546134356,31.904247456388745,5.145,-0.0911,0.393,0.04294,69,356.8,0.02644,0,0,Ei5,DRIVER1,Roewe
53220.0,118.82533513715872,31.90425964278691,4.816,-0.2073,0.4216,-0.215,76,356.5,0.04242,1,0,Ei5,DRIVER1,Roewe
53221.0,118.82533454142934,31.90427090166069,4.07,0.1573,0.772,0.5107,53,356.2,0.0428,0,0,Ei5,DRIVER1,Roewe
53222.0,118.82533332475568,31.904284586748638,4.637,0.37,0.9316,1.036,27,357.0,0.02518,0,0,Ei5,DRIVER1,Roewe
53223.0,118.82533125927456,31.904304186787645,5.97,0.714,1.66,2.29,2,354.0,0.01836,0,0,Ei5,DRIVER1,Roewe
53224.0,118.8253287272504,31.904334464014127,8.54,1.224,3.307,5.305,2,355.0,0.006187,0,0,Ei5,DRIVER1,Roewe
53225.0,118.82532530489314,31.90437699084421,12.945,1.378,5.348,8.984,4,355.0,-0.000494,0,0,Ei5,DRIVER1,Roewe
53226.0,118.82532086764772,31.904429217401912,17.9,0.7246,4.29,7.016,3,355.0,0.001834,0,0,Ei5,DRIVER1,Roewe
53227.0,118.82531554151753,31.904488064411783,20.52,0.8203,5.473,8.984,1,355.0,0.001776,0,0,Ei5,DRIVER1,Roewe
53228.0,118.82530936504492,31.9045542401824,23.47,0.842,6.39,10.555,0,354.8,0.001107,0,0,Ei5,DRIVER1,Roewe
53229.0,118.82530271837489,31.904628515340143,26.5,0.846,7.254,12.03,0,354.8,0.0006995,0,0,Ei5,DRIVER1,Roewe
53230.0,118.825295397286,31.904710860664085,29.55,0.846,8.11,13.484,1,354.8,0.0004473,0,0,Ei5,DRIVER1,Roewe
53231.0,118.82528681250255,31.904800930378503,32.6,0.8506,9.03,15.03,1,354.5,0.0002894,0,0,Ei5,DRIVER1,Roewe
53232.0,118.8252762900402,31.904898303801087,35.66,0.903,10.445,17.4,2,354.5,0.0001887,0,0,Ei5,DRIVER1,Roewe
53233.0,118.82526388063756,31.905002743521308,38.9,0.2778,4.715,7.79,2,354.0,0.000124,0,0,Ei5,DRIVER1,Roewe
53234.0,118.82525205017198,31.905114156960177,39.9,1.129,14.13,23.88,1,354.0,-0.001359,0,0,Ei5,DRIVER1,Roewe
53235.0,118.82524149964183,31.905230611599062,43.97,0.6426,9.73,16.53,1,354.8,-0.001614,0,0,Ei5,DRIVER1,Roewe
53236.0,118.82523078311712,31.905351331045694,46.28,0.521,8.82,14.9,0,355.2,-0.001087,0,0,Ei5,DRIVER1,Roewe
53237.0,118.82521985340767,31.9054767551366,48.16,0.5815,9.9,16.97,0,355.5,-0.00234,0,0,Ei5,DRIVER1,Roewe
53238.0,118.8252080342038,31.9056072266086,50.25,0.5815,10.65,17.86,0,355.5,-0.0006447,0,0,Ei5,DRIVER1,Roewe
53239.0,118.82519556929924,31.905743408913864,52.34,0.599,11.5,19.19,0,355.5,-0.0001383,0,0,Ei5,DRIVER1,Roewe
53240.0,118.82518379639404,31.905884225561245,54.5,0.512,10.81,17.94,1,355.8,0.0001949,0,0,Ei5,DRIVER1,Roewe
53241.0,118.82517199075016,31.906029779451824,56.34,0.521,11.4,18.92,1,355.8,0.0001335,0,0,Ei5,DRIVER1,Roewe
53242.0,118.82516099083988,31.906178620092245,58.22,0.2952,8.4,13.586,1,356.0,0.001197,0,0,Ei5,DRIVER1,Roewe
53243.0,118.82514937612524,31.906330647467616,59.28,0.4167,10.63,17.28,2,356.5,0.001364,0,0,Ei5,DRIVER1,Roewe
53244.0,118.82513619252693,31.90648562080417,60.78,0.269,8.56,13.695,2,356.0,0.001731,0,0,Ei5,DRIVER1,Roewe
53245.0,118.82512190746604,31.906643794702443,61.75,0.2257,8.05,12.77,2,355.8,0.00197,0,0,Ei5,DRIVER1,Roewe
53246.0,118.8251069454498,31.906804928304997,62.56,0.217,8.125,12.77,2,355.8,0.002386,0,0,Ei5,DRIVER1,Roewe
53247.0,118.8250914954214,31.90696838892784,63.34,0.217,8.33,13.016,2,355.8,0.002672,0,0,Ei5,DRIVER1,Roewe
